x,y,z
0.1309970328154857,0.3376358176394527,0.9212624798223858
0.14378125901894484,0.37730517769637983,1.0301544434762482
0.15869608526371376,0.4217256637978545,1.1519129378896236
0.1758522926289666,0.47144515266355586,1.2880509798090694
0.19540599143365847,0.5270793061766412,1.4402578702887743
0.2175566216522565,0.5893188164540019,1.6104187918642343
0.24254639539626568,0.6589376478096743,1.8006362688733066
0.2706609681386154,0.7368023470933506,2.013253521030603
0.3022311874762014,0.8238825071761939,2.250879671018499
0.3376358176394527,0.9212624798223858,2.5164166602275295
0.37730517769637983,1.0301544434762482,2.813087567336517
0.4217256637978545,1.1519129378896236,3.1444657906189
0.47144515266355586,1.2880509798090694,3.514504216942787
0.5270793061766412,1.4402578702887743,3.927563017563641
0.5893188164540019,1.6104187918642343,4.388434027347351
0.6589376478096743,1.8006362688733066,4.902358704856733
0.7368023470933506,2.013253521030603,5.475035335436641
0.8238825071761939,2.250879671018499,6.112609296047985
0.9212624798223858,2.5164166602275295,6.821637679048276
1.0301544434762482,2.813087567336517,7.609016159562076
1.1519129378896236,3.1444657906189,8.481851432673276
1.2880509798090694,3.514504216942787,9.447256558517397
1.4402578702887743,3.927563017563641,10.512038860104305
1.6104187918642343,4.388434027347351,11.682240436742841
1.8006362688733066,4.902358704856733,12.962479956603353
2.013253521030603,5.475035335436641,14.355031797772675
2.250879671018499,6.112609296047985,15.858566496760433
2.5164166602275295,6.821637679048276,17.466468380046347
2.813087567336517,7.609016159562076,19.164648807803278
3.1444657906189,8.481851432673276,20.92879793322912
3.514504216942787,9.447256558517397,22.72108200909046
3.927563017563641,10.512038860104305,24.486422356556236
4.388434027347351,11.682240436742841,26.14871750679281
4.902358704856733,12.962479956603353,27.607721150249034
5.475035335436641,14.355031797772675,28.737772275147094
6.112609296047985,15.858566496760433,29.390134486096077
6.821637679048276,17.466468380046347,29.401159295659365
7.609016159562076,19.164648807803278,28.608475892190874
8.481851432673276,20.92879793322912,26.876368816517864
9.447256558517397,22.72108200909046,24.12886133812951
10.512038860104305,24.486422356556236,20.38467363994785
11.682240436742841,26.14871750679281,15.783291106623043
12.962479956603353,27.607721150249034,10.588695657953835
14.355031797772675,28.737772275147094,5.160616331971035
15.858566496760433,29.390134486096077,-0.1057831207600799
17.466468380046347,29.401159295659365,-4.855714077412287
19.164648807803278,28.608475892190874,-8.839912573017719
20.92879793322912,26.876368816517864,-11.946276712433793
22.72108200909046,24.12886133812951,-14.191123080034078
24.486422356556236,20.38467363994785,-15.681245026384838
26.14871750679281,15.783291106623043,-16.566740983234922
27.607721150249034,10.588695657953835,-17.001419526333585
28.737772275147094,5.160616331971035,-17.1183179701106
29.390134486096077,-0.1057831207600799,-17.019673950006624
29.401159295659365,-4.855714077412287,-16.776787021382713
28.608475892190874,-8.839912573017719,-16.434940183874456
26.876368816517864,-11.946276712433793,-16.0199404206474
24.12886133812951,-14.191123080034078,-15.54439520682615
20.38467363994785,-15.681245026384838,-15.012954200008698
15.783291106623043,-16.566740983234922,-14.426357397616817
10.588695657953835,-17.001419526333585,-13.784391622258353
5.160616331971035,-17.1183179701106,-13.087925899854266
-0.1057831207600799,-17.019673950006624,-12.340183663017246
-4.855714077412287,-16.776787021382713,-11.547377287147986
-8.839912573017719,-16.434940183874456,-10.718806299500795
-11.946276712433793,-16.0199404206474,-9.866513057674267
-14.191123080034078,-15.54439520682615,-9.004596404972016
-15.681245026384838,-15.012954200008698,-8.148297137319922
-16.566740983234922,-14.426357397616817,-7.312979894862096
-17.001419526333585,-13.784391622258353,-6.513136567439905
-17.1183179701106,-13.087925899854266,-5.761522311915062
-17.019673950006624,-12.340183663017246,-5.068507270166766
-16.776787021382713,-11.547377287147986,-4.441689691815967
-16.434940183874456,-10.718806299500795,-3.885776533595418
-16.0199404206474,-9.866513057674267,-3.4027030080815663
-15.54439520682615,-9.004596404972016,-2.9919383337381946
-15.012954200008698,-8.148297137319922,-2.6509133547860757
-14.426357397616817,-7.312979894862096,-2.37550593009921
-13.784391622258353,-6.513136567439905,-2.1605290327164104
-13.087925899854266,-5.761522311915062,-2.000180452277106
-12.340183663017246,-5.068507270166766,-1.8884281936014957
-11.547377287147986,-4.441689691815967,-1.8193194163432276
-10.718806299500795,-3.885776533595418,-1.78721155034509
-9.866513057674267,-3.4027030080815663,-1.7869315854464525
-9.004596404972016,-2.9919383337381946,-1.813873738508691
-8.148297137319922,-2.6509133547860757,-1.8640473936164172
-7.312979894862096,-2.37550593009921,-1.9340871508047344
-6.513136567439905,-2.1605290327164104,-2.0212356944829897
-5.761522311915062,-2.000180452277106,-2.1233085463810735
-5.068507270166766,-1.8884281936014957,-2.238647975369294
-4.441689691815967,-1.8193194163432276,-2.3660716287388417
-3.885776533595418,-1.78721155034509,-2.5048199467967285
-3.4027030080815663,-1.7869315854464525,-2.6545051700830116
-2.9919383337381946,-1.813873738508691,-2.8150637455065985
-2.6509133547860757,-1.8640473936164172,-2.9867131591582337
-2.37550593009921,-1.9340871508047344,-3.1699136340765763
-2.1605290327164104,-2.0212356944829897,-3.365334693361664
-2.000180452277106,-2.1233085463810735,-3.573826267605883
-1.8884281936014957,-2.238647975369294,-3.796393789651321
-1.8193194163432276,-2.3660716287388417,-4.034176542746068
-1.78721155034509,-2.5048199467967285,-4.288428388068344
-1.7869315854464525,-2.6545051700830116,-4.560499875776781
-1.813873738508691,-2.8150637455065985,-4.8518206247180595
-1.8640473936164172,-2.9867131591582337,-5.1638807266878395
-1.9340871508047344,-3.1699136340765763,-5.498209780914078
-2.0212356944829897,-3.365334693361664,-5.85635198460496
-2.1233085463810735,-3.573826267605883,-6.2398354898754365
-2.238647975369294,-3.796393789651321,-6.650133983360684
-2.3660716287388417,-4.034176542746068,-7.088618154359528
-2.5048199467967285,-4.288428388068344,-7.5564943995760325
-2.6545051700830116,-4.560499875776781,-8.054727787204495
-2.8150637455065985,-4.8518206247180595,-8.583946005533562
-2.9867131591582337,-5.1638807266878395,-9.144320808947786
-3.1699136340765763,-5.498209780914078,-9.735423435528723
-3.365334693361664,-5.85635198460496,-10.35605073501568
-3.573826267605883,-6.2398354898754365,-11.004019496065617
-3.796393789651321,-6.650133983360684,-11.675927943390795
-4.034176542746068,-7.088618154359528,-12.366885903746374
-4.288428388068344,-7.5564943995760325,-13.07021909416395
-4.560499875776781,-8.054727787204495,-13.777158781657139
-4.8518206247180595,-8.583946005533562,-14.476536086141683
-5.1638807266878395,-9.144320808947786,-15.154510677623982
-5.498209780914078,-9.735423435528723,-15.79437642381553
-5.85635198460496,-10.35605073501568,-16.376500881624263
-6.2398354898754365,-11.004019496065617,-16.878469552296988
-6.650133983360684,-11.675927943390795,-17.275516233432356
-7.088618154359528,-12.366885903746374,-17.541322562982092
-7.5564943995760325,-13.07021909416395,-17.649256313959093
-8.054727787204495,-13.777158781657139,-17.574081836246837
-8.583946005533562,-14.476536086141683,-17.294111380501786
-9.144320808947786,-15.154510677623982,-16.79367197866627
-9.735423435528723,-15.79437642381553,-16.065647593372503
-10.35605073501568,-16.376500881624263,-15.113742026515089
-11.004019496065617,-16.878469552296988,-13.954029657347244
-11.675927943390795,-17.275516233432356,-12.615360537954643
-12.366885903746374,-17.541322562982092,-11.138298167106925
-13.07021909416395,-17.649256313959093,-9.572499309061744
-13.777158781657139,-17.574081836246837,-7.972758578282037
-14.476536086141683,-17.294111380501786,-6.394254903904725
-15.154510677623982,-16.79367197866627,-4.887750138973776
-15.79437642381553,-16.065647593372503,-3.4955206246290036
-16.376500881624263,-15.113742026515089,-2.2486304082251927
-16.878469552296988,-13.954029657347244,-1.1658355592429774
-17.275516233432356,-12.615360537954643,-0.2540503747624919
-17.541322562982092,-11.138298167106925,0.48998053762147586
-17.649256313959093,-9.572499309061744,1.0773064465336348
-17.574081836246837,-7.972758578282037,1.5241911711936207
-17.294111380501786,-6.394254903904725,1.8497221122964969
-16.79367197866627,-4.887750138973776,2.073845792059632
-16.065647593372503,-3.4955206246290036,2.2159217870508647
-15.113742026515089,-2.2486304082251927,2.293778568574501
-13.954029657347244,-1.1658355592429774,2.323192237717138
-12.615360537954643,-0.2540503747624919,2.3176855614801792
